Pr_id,Pr_type,Sha,Labeler 1,Labeler 2,Final_label,Pr_state
2821716083,feat,7b33ba2f0d513d8f3433f1d811fd75b9cf7b4581,Code Convention Conformance,Code Convention Conformance,Code Convention Conformance,Merged
2821716083,feat,94932df424f38020dafd1ef00859b867061ab7bb,Rollback or Reversion,Rollback or Reversion,Rollback or Reversion,Merged
2821716083,feat,a335845c5e3eedcd4a2b4b5ef0aef8b08545b547,Test and Validation Adjustment,Functional Correctness Repair,Test and Validation Adjustment,Merged
2821716083,feat,ae0400b08754c1b803539df1ec3aab2099b94a83,Code Convention Conformance,Code Convention Conformance,Code Convention Conformance,Merged
2821716083,feat,b0cdb74ef24f288bdeec1cc8324677435efc29ef,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2821716083,feat,b9788e6e05de44ae3247e38b6b466ecc0b65e9f2,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2824427819,feat,25e10565fd911d83102068ac683416cdf22ae8fb,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2824427819,feat,4223c867d2f3cdad0271d48de1a1a0318f66acfb,Project Integration and Environment Maintenance,Documentation,Documentation,Merged
2824427819,feat,ffa32ea79b4439d0292b17db25b758b5a7d8dfa7,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
2826117544,fix,27ffeb79234c4bef98585a10adb5d707c246f310,Rollback or Reversion,Rollback or Reversion,Rollback or Reversion,Merged
2826117544,fix,2f4f71bdb59031b1bc3370e25770a260d452d0b3,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
2826117544,fix,2f7713fe9a080393843228856e82d1cb8e83ec0c,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2826117544,fix,3a10e1d473f5237e7b675241e131c540b2acc133,Rollback or Reversion,Rollback or Reversion,Rollback or Reversion,Merged
2826117544,fix,6acd6421cf59417eab39a01539077fd93741ba30,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2826117544,fix,b9b1b9956cc3bc982276cf9719284cb52b9694a7,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2826117544,fix,be245031ae8be3173576d14d6841b9e6efd7e0fc,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2826117544,fix,c1d97fdb1cb4eaeb1461b6640ad28792c0759b80,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
2826117544,fix,c4135325f42d4ec5d3b48bfbeb5b365f75505009,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
2828443532,fix,0018f258ae998338864b5491edd248d4e2e9757b,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2833599213,feat,429d20d59a7a0d32aa108070be999e42730f8652,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
2833599213,feat,c5381aff665968dd26ad3bf5ee5c38ff84011900,Test and Validation Adjustment,Structural Refactoring,Structural Refactoring,Merged
2833672153,refactor,87ad57b4cd9de4df20327823210cca75b7e6c936,Other,Other,Other,Merged
2833672153,refactor,f3654ab8b08b3abf6fa336b03349e02eef174258,Code Convention Conformance,Other,Code Convention Conformance,Merged
2834352797,refactor,059dcefdf740db19b0cdaf4e0ed0097ce2e8333a,Structural Refactoring,Code Cleanup,Structural Refactoring,Merged
2834670369,feat,5c1002b14b4ea12d763f779144aa989f6816f50d,Structural Refactoring,Code Cleanup,Functional Correctness Repair,Merged
2836598978,feat,a3ddf4d95f142702db6910e3ad687af504f3c717,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2836598978,feat,d496f1dfd51bdc6c120544fa589c29026a56bec9,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2836598978,feat,d93dd154d91e1871f1655bbb68f91618696898f5,Feature Completion or Extension,Functional Correctness Repair,Functional Correctness Repair,Merged
2836653590,feat,1a06c3c6d906ab9090475a12fccf892c743f6b71,Code Convention Conformance,Code Convention Conformance,Code Convention Conformance,Merged
2836653590,feat,4e9287c79ec50d23efccf24e72e1edc668defd34,Rollback or Reversion,Rollback or Reversion,Rollback or Reversion,Merged
2836653590,feat,6d8db3b1c9bd70491504c6703b1279f45b3adff0,Structural Refactoring,Structural Refactoring,Structural Refactoring,Merged
2836653590,feat,723c8efabe5fed11ad6223fa232d57dafa694dd7,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2836653590,feat,76884b9891356169f340fc21f96c9c860a98c069,Functional Correctness Repair,Other,Functional Correctness Repair,Merged
2905670458,feat,07ee3d3a8a77b39606b41ab0752a89803a6e04f2,Test and Validation Adjustment,Code Convention Conformance,Test and Validation Adjustment,Merged
2905670458,feat,6c023f65e91b08601e37a5f2044c51b0af7d22f0,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2905670458,feat,aebc4676e1fa0328b5f1ba8451a855442ac7c752,Feature Completion or Extension,Test and Validation Adjustment,Test and Validation Adjustment,Merged
2905670458,feat,dd90e4961169b59df9e6368e5bb2babd771b362e,Test and Validation Adjustment,Project Integration and Environment Maintenance,Test and Validation Adjustment,Merged
2905670458,feat,e1acf93987ef21b0671c18c66aa266307b5e4be0,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
2908771855,feat,1b700d3c606fe9f51ad7691973030690b2f004d2,User-Facing Interface and Interaction Refinement,Other,User-Facing Interface and Interaction Refinement,Merged
2908771855,feat,28182c34101217a9248d185e79241dff54340623,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
2908771855,feat,8aa80680a94464ae8c3bec58c782179b8ed50e58,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2999563616,feat,061ae18c2f0d940ed697fc15361d4262cc134377,Code Cleanup,Code Cleanup,Code Cleanup,Merged
2999563616,feat,0e0bb80cfa1e9de3d4260deb7b6f1178a6c4c1c7,Documentation,Documentation,Documentation,Merged
2999563616,feat,21599bc05409ad4fb035c7505b91d278a57e3d78,Structural Refactoring,Structural Refactoring,Structural Refactoring,Merged
2999563616,feat,2c7785c7d8b18265fa521b13becfb3a4a414369e,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
2999563616,feat,3ee5ddc9c1651f45224aed5ca2428947f8e12b62,Code Convention Conformance,Code Convention Conformance,Code Convention Conformance,Merged
2999563616,feat,67c5cece34733f81b5d45490b047466be5984d56,Structural Refactoring,Code Cleanup,Code Cleanup,Merged
2999563616,feat,72fdc62c6d7ef32ca0b53918fe51ca0ddb57164c,Functional Correctness Repair,User-Facing Interface and Interaction Refinement,Functional Correctness Repair,Merged
2999563616,feat,76d8c6ccd4aec194c9dd68f811cdeb8676086dad,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
2999563616,feat,a2f0fb8a25b31ca942ec0126d5f7e41048484249,Version-Control Conflict Resolution,Version-Control Conflict Resolution,Version-Control Conflict Resolution,Merged
2999563616,feat,efb5b27a19ef06760ab0818829fc30de36a42b20,Version-Control Conflict Resolution,Version-Control Conflict Resolution,Version-Control Conflict Resolution,Merged
2999563616,feat,f391335b7b78dfa1b5f2c33f9d779ff85adc494f,Version-Control Conflict Resolution,Version-Control Conflict Resolution,Version-Control Conflict Resolution,Merged
2999563616,feat,feb32de62028aee52a1c680b44783e949268c997,Version-Control Conflict Resolution,Version-Control Conflict Resolution,Version-Control Conflict Resolution,Merged
3104087061,feat,0deef8095b2e1b4b2ad9973247d0877fb4a238d3,Documentation,Documentation,Documentation,Merged
3104087061,feat,6bdedd6023350926370a500725b9911bba8cd0f4,Functional Correctness Repair,Project Integration and Environment Maintenance,Functional Correctness Repair,Merged
3104087061,feat,884b726f1517c971bfa37901d7236802a38f8575,Documentation,Project Integration and Environment Maintenance,Documentation,Merged
3153692689,feat,28303cb0326729cb86ddee7c18b552c187946b76,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
3153692689,feat,5f65c070302e5e7d49966c6869d945872fcf05a1,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
3153692689,feat,7acd26c66b8907b5e1710013639359d016513aa4,Functional Correctness Repair,Feature Completion or Extension,Functional Correctness Repair,Merged
3153692689,feat,a4faf42481acde09bc398cd54f1bdb889d96be0a,Feature Completion or Extension,Feature Completion or Extension,Feature Completion or Extension,Merged
3169739023,fix,4bca639adfefbf41ed65ce722889418c09bdee6d,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
3174281934,feat,e5f1e83d44069b5772f3279721bd9b9d72f38937,Structural Refactoring,Structural Refactoring,Structural Refactoring,Merged
3187810707,refactor,78ccf1d8ba5f3ef5c1ca9659601f060997d63f46,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
3188628049,fix,fca664d11deab6d8dbc50a998ccf272ef7c60d34,Structural Refactoring,Structural Refactoring,Structural Refactoring,Merged
3209338958,fix,93223930b53b18087770da9943c9185a3e151bf6,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
3212617082,feat,1ff45e037dafd56eafbe61959e0c226ad1e9ed11,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
3212617082,feat,57e81eff588b698aa63b4ac81d272442a414004b,Documentation,Documentation,Documentation,Merged
3212617082,feat,73534d5b95835b78d68403ea357577acc2c40a82,Functional Correctness Repair,Functional Correctness Repair,Functional Correctness Repair,Merged
3226305866,feat,454e1808c41e44b1ea52c085b42accdcddb701a6,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
3226305866,feat,eaa285f0138065a4a3b197cfda191e563d3031cf,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
3251459747,refactor,8dcc2d0ed3176f32bd85f448173f153b8d4d7cd3,Project Integration and Environment Maintenance,Code Convention Conformance,Code Convention Conformance,Merged
3251459747,refactor,921562f7402b55338ba8453ec368a8cdc0125523,Code Cleanup,Code Cleanup,Code Cleanup,Merged
3251459747,refactor,cd22eb691a8b4f66fb7d873c9458bede668e07fb,Code Convention Conformance,Code Convention Conformance,Code Convention Conformance,Merged
3123012893,feat,7da3f5fa99d28a8e4d43374b89136cedfe270cf0,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
3123012893,feat,d0a60393f061e5d8872f4b8d882a8306cbb710f3,Functional Correctness Repair,Feature Completion or Extension,Feature Completion or Extension,Merged
3128183116,feat,dec8d344911f789b524fe82d44b6e9b5980951f1,User-Facing Interface and Interaction Refinement,Other,User-Facing Interface and Interaction Refinement,Merged
3171819372,feat,115db22a8d4a0c21cacc1496a0ba49251926b7af,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Project Integration and Environment Maintenance,Merged
3171819372,feat,1300da657892dd05b51c55bda2a94a9b39fbc0ba,Functional Correctness Repair,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
3171819372,feat,1917214732a760fb9d9c97b1d00cec581ca837a2,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
3171819372,feat,1ad4eb22160fb4724ecea5631119da2c88b2094e,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
3171819372,feat,2a54df949ad9b699b8f462940a59d1177b24054c,Functional Correctness Repair,Code Convention Conformance,Code Convention Conformance,Merged
3171819372,feat,35853b57332c0f01c9cb1471ca63f064a83dcfe7,Functional Correctness Repair,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
3171819372,feat,896d1b1f3359df4c15c45e655895d0cabdf8aa3a,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
3171819372,feat,91fac19f5c6b088d4839527db050a0ec2b80683f,Functional Correctness Repair,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
3171819372,feat,96bb9a8d75c5427910a6b3e63389cedd3d17308c,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
3171819372,feat,ae8a74008d473839fda5d273e140d79f99729554,Functional Correctness Repair,User-Facing Interface and Interaction Refinement,User-Facing Interface and Interaction Refinement,Merged
3171819372,feat,b183f23bd6cd9544295f8ee0608204252a8e7195,User-Facing Interface and Interaction Refinement,Test and Validation Adjustment,Test and Validation Adjustment,Merged
3171819372,feat,e8ba38b52b767dd96506cfd3391f3b0a66057fc6,Project Integration and Environment Maintenance,Feature Completion or Extension,Feature Completion or Extension,Merged
3182466609,refactor,5039c5aec6296f62aa0d700ee8ee6dba546c08ac,Code Cleanup,Code Cleanup,Code Cleanup,Merged
3182466609,refactor,98bd8813b1600a08b310a197fcdec89243e4460b,Code Convention Conformance,Code Convention Conformance,Code Convention Conformance,Merged
3182466609,refactor,bdf5149480083e1fad927d3dd97cce3b5390cf19,Functional Correctness Repair,Project Integration and Environment Maintenance,Functional Correctness Repair,Merged
3191139773,fix,35c7a6a14182bb240433259246f74ebd5e51825f,Structural Refactoring,Functional Correctness Repair,Functional Correctness Repair,Merged
3191139773,fix,52e44186be26414cd4e695bb8f8cd694bd5c0d0b,Test and Validation Adjustment,Code Cleanup,Code Cleanup,Merged
3191139773,fix,5732e24fc279fd56a1dfa7471a24158146292fbf,Code Cleanup,Code Cleanup,Code Cleanup,Merged
3191139773,fix,8051d1e74eb4c07c4816b3fbef29da9ef5279b29,Functional Correctness Repair,Test and Validation Adjustment,Test and Validation Adjustment,Merged
3191139773,fix,de8fbe6a29f6cc08a20cfb88d9d45fe4e92576af,Feature Completion or Extension,Functional Correctness Repair,Functional Correctness Repair,Merged
3203376500,test,72419e317c9faa4d18c05c2c07463b9388d8e745,Documentation,Other,Documentation,Merged
3203376500,test,82e788c8b3d72001f5833be5c5bbdb4361921a99,Test and Validation Adjustment,Code Cleanup,Code Cleanup,Merged
2975842137,refactor,6855d2021f62921124f6344db3fe24b1a38e040e,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
2975842137,refactor,90efbb07f02c37d4c1fc32fb10b17c52ea2f7dd0,Code Convention Conformance,Code Convention Conformance,Code Convention Conformance,Merged
2975842137,refactor,94bc0fcdcc74743068eb3079216ea4f408ea6489,Test and Validation Adjustment,Test and Validation Adjustment,Test and Validation Adjustment,Merged
